,TICKER,date,PRC,CFACPR,ADJPRC,RET
439,VOO,20120927,66.22,0.5,132.44,0.009759072888075648
440,VOO,20120928,65.92,0.5,131.84,-0.0045303533675625784
441,VOO,20121001,66.04,0.5,132.08,0.001820388349514701
442,VOO,20121002,66.13,0.5,132.26,0.0013628104179284062
443,VOO,20121003,66.4,0.5,132.8,0.004082867079994168
444,VOO,20121004,66.91,0.5,133.82,0.007680722891566072
445,VOO,20121005,66.89,0.5,133.78,-0.0002989089822148516
446,VOO,20121008,66.69,0.5,133.38,-0.002989983555090503
447,VOO,20121009,66.04,0.5,132.08,-0.009746588693956948
448,VOO,20121010,65.59,0.5,131.18,-0.006814052089642697
449,VOO,20121011,65.63,0.5,131.26,0.0006098490623569486
450,VOO,20121012,65.4,0.5,130.8,-0.003504494895626875
451,VOO,20121015,65.95,0.5,131.9,0.00840978593272168
452,VOO,20121016,66.62,0.5,133.24,0.010159211523881773
453,VOO,20121017,66.93,0.5,133.86,0.004653257280096135
454,VOO,20121018,66.76,0.5,133.52,-0.002539967129837173
455,VOO,20121019,65.62,0.5,131.24,-0.017076093469143183
456,VOO,20121022,65.66,0.5,131.32,0.0006095702529715918
457,VOO,20121023,64.7,0.5,129.4,-0.01462077368260728
458,VOO,20121024,64.56,0.5,129.12,-0.0021638330757342006
459,VOO,20121025,64.74,0.5,129.48,0.0027881040892192566
460,VOO,20121026,64.69,0.5,129.38,-0.0007723200494283988
461,VOO,20121031,64.63,0.5,129.26,-0.0009275003864585019
462,VOO,20121101,65.39,0.5,130.78,0.01175924493269398
463,VOO,20121102,64.8,0.5,129.6,-0.009022786358770518
464,VOO,20121105,64.95,0.5,129.9,0.0023148148148148806
465,VOO,20121106,65.43,0.5,130.86,0.007390300230947
466,VOO,20121107,64.0,0.5,128.0,-0.021855418003973837
467,VOO,20121108,63.15,0.5,126.3,-0.013281250000000022
468,VOO,20121109,63.22,0.5,126.44,0.0011084718923197734
469,VOO,20121112,63.31,0.5,126.62,0.0014236001265421905
470,VOO,20121113,63.08,0.5,126.16,-0.0036329173906176626
471,VOO,20121114,62.31,0.5,124.62,-0.01220672162333536
472,VOO,20121115,62.07,0.5,124.14,-0.003851709195955788
473,VOO,20121116,62.39,0.5,124.78,0.0051554696310616155
474,VOO,20121119,63.66,0.5,127.32,0.0203558262542074
475,VOO,20121120,63.73,0.5,127.46,0.0010995915802702871
476,VOO,20121121,63.87,0.5,127.74,0.002196767613368955
477,VOO,20121123,64.68,0.5,129.36,0.012682010333490146
478,VOO,20121126,64.6,0.5,129.2,-0.0012368583797157662
479,VOO,20121127,64.29,0.5,128.58,-0.0047987616099068875
480,VOO,20121128,64.77,0.5,129.54,0.0074661689220716365
481,VOO,20121129,65.06,0.5,130.12,0.004477381503782629
482,VOO,20121130,65.0,0.5,130.0,-0.0009222256378728089
483,VOO,20121203,64.77,0.5,129.54,-0.0035384615384616014
484,VOO,20121204,64.65,0.5,129.3,-0.0018527095877719502
485,VOO,20121205,64.79,0.5,129.58,0.002165506573859277
486,VOO,20121206,64.99,0.5,129.98,0.003086896125945149
487,VOO,20121207,65.19,0.5,130.38,0.0030773965225419087
488,VOO,20121210,65.23,0.5,130.46,0.0006135910415709933
489,VOO,20121211,65.65,0.5,131.3,0.006438755173999722
490,VOO,20121212,65.7,0.5,131.4,0.0007616146230007281
491,VOO,20121213,65.3,0.5,130.6,-0.006088280060882911
492,VOO,20121214,65.09,0.5,130.18,-0.003215926493108645
493,VOO,20121217,65.87,0.5,131.74,0.011983407589491568
494,VOO,20121218,66.54,0.5,133.08,0.010171550022772147
495,VOO,20121219,66.05,0.5,132.1,-0.007363991584009799
496,VOO,20121220,66.46,0.5,132.92,0.0062074186222558225
497,VOO,20121221,65.84,0.5,131.68,-0.009328919650917755
498,VOO,20121224,65.18,0.5,130.36,-0.010024301336573505
499,VOO,20121226,64.87,0.5,129.74,-0.0047560601411476
500,VOO,20121227,64.81,0.5,129.62,-0.0009249267766302527
501,VOO,20121228,64.09,0.5,128.18,-0.011109396698040452
502,VOO,20121231,65.19,0.5,130.38,0.017163364019347593
503,VOO,20130102,66.8,0.5,133.6,0.02469703942322443
504,VOO,20130103,66.74,0.5,133.48,-0.0008982035928144505
505,VOO,20130104,67.02,0.5,134.04,0.004195385076416036
506,VOO,20130107,66.84,0.5,133.68,-0.0026857654431511335
507,VOO,20130108,66.64,0.5,133.28,-0.0029922202274087484
508,VOO,20130109,66.84,0.5,133.68,0.0030012004801920344
509,VOO,20130110,67.33,0.5,134.66,0.00733093955715125
510,VOO,20130111,67.36,0.5,134.72,0.00044556661220851446
511,VOO,20130114,67.3,0.5,134.6,-0.0008907363420428416
512,VOO,20130115,67.33,0.5,134.66,0.0004457652303120341
513,VOO,20130116,67.33,0.5,134.66,0.0
514,VOO,20130117,67.745,0.5,135.49,0.006163671468884635
515,VOO,20130118,67.94,0.5,135.88,0.0028784412133735504
516,VOO,20130122,68.27,0.5,136.54,0.004857226964969152
517,VOO,20130123,68.37,0.5,136.74,0.0014647722279186315
518,VOO,20130124,68.41,0.5,136.82,0.0005850519233581153
519,VOO,20130125,68.79,0.5,137.58,0.005554743458558775
520,VOO,20130128,68.71,0.5,137.42,-0.001162959732519453
521,VOO,20130129,68.99,0.5,137.98,0.00407509823897545
522,VOO,20130130,68.72,0.5,137.44,-0.003913610668212719
523,VOO,20130131,68.56,0.5,137.12,-0.002328288707799664
524,VOO,20130201,69.22,0.5,138.44,0.009626604434072261
525,VOO,20130204,68.46,0.5,136.92,-0.010979485697775293
526,VOO,20130205,69.16,0.5,138.32,0.010224948875255713
527,VOO,20130206,69.22,0.5,138.44,0.0008675534991324785
528,VOO,20130207,69.13,0.5,138.26,-0.0013002022536839908
529,VOO,20130208,69.51,0.5,139.02,0.00549688991754671
530,VOO,20130211,69.48,0.5,138.96,-0.0004315925766077422
531,VOO,20130212,69.59,0.5,139.18,0.0015831894070235109
532,VOO,20130213,69.65,0.5,139.3,0.0008621928437995141
533,VOO,20130214,69.75,0.5,139.5,0.00143575017946862
534,VOO,20130215,69.66,0.5,139.32,-0.001290322580645209
535,VOO,20130219,70.14,0.5,140.28,0.006890611541774394
536,VOO,20130220,69.27,0.5,138.54,-0.012403763900769915
537,VOO,20130221,68.94,0.5,137.88,-0.0047639670853183436
538,VOO,20130222,69.54,0.5,139.08,0.008703220191470962
539,VOO,20130225,68.23,0.5,136.46,-0.01883807880356636
540,VOO,20130226,68.69,0.5,137.38,0.006741902388978316
541,VOO,20130227,69.55,0.5,139.1,0.0125200174697917
542,VOO,20130228,69.47,0.5,138.94,-0.0011502516175413424
543,VOO,20130301,69.65,0.5,139.3,0.002591046494889948
544,VOO,20130304,70.04,0.5,140.08,0.005599425699928329
545,VOO,20130305,70.64,0.5,141.28,0.008566533409480215
546,VOO,20130306,70.77,0.5,141.54,0.0018403171007925767
547,VOO,20130307,70.9,0.5,141.8,0.0018369365550374717
548,VOO,20130308,71.18,0.5,142.36,0.00394922425952049
549,VOO,20130311,71.44,0.5,142.88,0.003652711435796485
550,VOO,20130312,71.28,0.5,142.56,-0.002239641657334812
551,VOO,20130313,71.38,0.5,142.76,0.0014029180695847021
552,VOO,20130314,71.76,0.5,143.52,0.005323620061641998
553,VOO,20130315,71.66,0.5,143.32,-0.001393534002229746
554,VOO,20130318,71.27,0.5,142.54,-0.0054423667317889945
555,VOO,20130319,71.1,0.5,142.2,-0.002385295355689654
556,VOO,20130320,71.59,0.5,143.18,0.006891701828410923
557,VOO,20130321,71.01,0.5,142.02,-0.008101690180192689
558,VOO,20130322,71.19,0.5,142.38,0.0025348542458807355
559,VOO,20130325,70.99,0.5,141.98,-0.0028093833403568524
560,VOO,20130326,71.52,0.5,143.04,0.007465840259191392
561,VOO,20130327,71.48,0.5,142.96,-0.0005592841163309936
562,VOO,20130328,71.64,0.5,143.28,0.0022383883603804833
563,VOO,20130401,71.44,0.5,142.88,-0.0027917364600782424
564,VOO,20130402,71.79,0.5,143.58,0.004899216125419992
565,VOO,20130403,71.07,0.5,142.14,-0.0100292519849563
566,VOO,20130404,71.35,0.5,142.7,0.003939777683973578
567,VOO,20130405,71.07,0.5,142.14,-0.003924316748423307
568,VOO,20130408,71.51,0.5,143.02,0.0061910792176729235
569,VOO,20130409,71.77,0.5,143.54,0.0036358551251571836
570,VOO,20130410,72.65,0.5,145.3,0.012261390553156115
571,VOO,20130411,72.89,0.5,145.78,0.0033035099793530254
572,VOO,20130412,72.73,0.5,145.46,-0.0021950884895046707
573,VOO,20130415,71.07,0.5,142.14,-0.022824144094596654
574,VOO,20130416,72.07,0.5,144.14,0.014070634585619857
575,VOO,20130417,71.01,0.5,142.02,-0.014707922852781885
576,VOO,20130418,70.43,0.5,140.86,-0.008167863681171617
577,VOO,20130419,71.18,0.5,142.36,0.010648871219650635
578,VOO,20130422,71.5,0.5,143.0,0.004495644844057178
579,VOO,20130423,72.26,0.5,144.52,0.010629370629370749
580,VOO,20130424,72.28,0.5,144.56,0.00027677830058125963
581,VOO,20130425,72.6,0.5,145.2,0.004427227448810189
582,VOO,20130426,72.44,0.5,144.88,-0.002203856749311228
583,VOO,20130429,72.91,0.5,145.82,0.006488128106018731
584,VOO,20130430,73.14,0.5,146.28,0.003154574132492094
585,VOO,20130501,72.48,0.5,144.96,-0.009023789991796538
586,VOO,20130502,73.13,0.5,146.26,0.008967991169977818
587,VOO,20130503,73.82,0.5,147.64,0.009435252290441731
588,VOO,20130506,74.05,0.5,148.1,0.0031156868057438114
589,VOO,20130507,74.43,0.5,148.86,0.005131667792032557
590,VOO,20130508,74.82,0.5,149.64,0.0052398226521561675
591,VOO,20130509,74.6,0.5,149.2,-0.0029403902699812745
592,VOO,20130510,74.86,0.5,149.72,0.0034852546916890326
593,VOO,20130513,74.85,0.5,149.7,-0.00013358268768370873
594,VOO,20130514,75.64,0.5,151.28,0.010554442217769022
595,VOO,20130515,76.07,0.5,152.14,0.005684822845055448
596,VOO,20130516,75.72,0.5,151.44,-0.004601025371368417
597,VOO,20130517,76.44,0.5,152.88,0.009508716323296307
598,VOO,20130520,76.44,0.5,152.88,0.0
599,VOO,20130521,76.54,0.5,153.08,0.0013082155939299067
600,VOO,20130522,76.03,0.5,152.06,-0.00666318264959509
601,VOO,20130523,75.76,0.5,151.52,-0.003551229777719267
602,VOO,20130524,75.66,0.5,151.32,-0.0013199577613517421
603,VOO,20130528,76.2,0.5,152.4,0.007137192704202988
604,VOO,20130529,75.62,0.5,151.24,-0.007611548556430425
605,VOO,20130530,75.95,0.5,151.9,0.00436392488759596
606,VOO,20130531,74.84,0.5,149.68,-0.014614878209348259
607,VOO,20130603,75.23,0.5,150.46,0.005211117049706004
608,VOO,20130604,75.0,0.5,150.0,-0.0030572909743453724
609,VOO,20130605,73.85,0.5,147.7,-0.015333333333333421
610,VOO,20130606,74.43,0.5,148.86,0.007853757616790968
611,VOO,20130607,75.47,0.5,150.94,0.013972860405750298
612,VOO,20130610,75.44,0.5,150.88,-0.0003975089439512969
613,VOO,20130611,74.67,0.5,149.34,-0.010206786850477156
614,VOO,20130612,74.09,0.5,148.18,-0.007767510379000919
615,VOO,20130613,75.16,0.5,150.32,0.01444189499257642
616,VOO,20130614,74.7,0.5,149.4,-0.0061202767429482385
617,VOO,20130617,75.3,0.5,150.6,0.008032128514056103
618,VOO,20130618,75.88,0.5,151.76,0.007702523240371795
619,VOO,20130619,74.87,0.5,149.74,-0.013310490247759543
620,VOO,20130620,72.97,0.5,145.94,-0.025377320689194627
621,VOO,20130621,73.2,0.5,146.4,0.0031519802658628304
622,VOO,20130624,71.91,0.5,143.82,-0.017622950819672245
623,VOO,20130625,72.63,0.5,145.26,0.01001251564455563
624,VOO,20130626,73.31,0.5,146.62,0.009362522373674853
625,VOO,20130627,73.8,0.5,147.6,0.006683944891556326
626,VOO,20130628,73.34,0.5,146.68,-0.006233062330623262
627,VOO,20130701,73.89,0.5,147.78,0.007499318243795905
628,VOO,20130702,73.78,0.5,147.56,-0.0014886994180538515
629,VOO,20130703,73.85,0.5,147.7,0.000948766603415363
630,VOO,20130705,74.67,0.5,149.34,0.011103588354773208
631,VOO,20130708,75.06,0.5,150.12,0.005222981116914438
632,VOO,20130709,75.63,0.5,151.26,0.007593924860111789
633,VOO,20130710,75.65,0.5,151.3,0.00026444532592906356
634,VOO,20130711,76.72,0.5,153.44,0.014144084600132167
635,VOO,20130712,76.74,0.5,153.48,0.00026068821689251287
636,VOO,20130715,77.02,0.5,154.04,0.0036486838676048627
637,VOO,20130716,76.73,0.5,153.46,-0.0037652557777200224
638,VOO,20130717,76.92,0.5,153.84,0.0024762153004040943
639,VOO,20130718,77.36,0.5,154.72,0.005720228809152239
640,VOO,20130719,77.5,0.5,155.0,0.0018097207859359976
641,VOO,20130722,77.64,0.5,155.28,0.0018064516129032704
642,VOO,20130723,77.48,0.5,154.96,-0.002060793405461059
643,VOO,20130724,77.19,0.5,154.38,-0.0037429013939082045
644,VOO,20130725,77.33,0.5,154.66,0.0018137064386578583
645,VOO,20130726,77.43,0.5,154.86,0.0012931591878961868
646,VOO,20130729,77.205,0.5,154.41,-0.0029058504455637957
647,VOO,20130730,77.21,0.5,154.42,6.476264490640204e-05
648,VOO,20130731,77.23,0.5,154.46,0.00025903380391145703
649,VOO,20130801,78.17,0.5,156.34,0.012171435970477873
650,VOO,20130802,78.29,0.5,156.58,0.0015351157733145548
651,VOO,20130805,78.24,0.5,156.48,-0.0006386511687317409
652,VOO,20130806,77.77,0.5,155.54,-0.0060071574642126535
653,VOO,20130807,77.5,0.5,155.0,-0.0034717757490033696
654,VOO,20130808,77.77,0.5,155.54,0.003483870967741831
655,VOO,20130809,77.55,0.5,155.1,-0.0028288543140028155
656,VOO,20130812,77.45,0.5,154.9,-0.0012894906511926596
657,VOO,20130813,77.75,0.5,155.5,0.0038734667527435818
658,VOO,20130814,77.31,0.5,154.62,-0.005659163987138283
659,VOO,20130815,76.18,0.5,152.36,-0.014616479110076241
660,VOO,20130816,75.96,0.5,151.92,-0.002887897085849467
661,VOO,20130819,75.48,0.5,150.96,-0.0063191153238545406
662,VOO,20130820,75.78,0.5,151.56,0.003974562798092274
663,VOO,20130821,75.39,0.5,150.78,-0.005146476642913678
664,VOO,20130822,76.05,0.5,152.1,0.008754476721050564
665,VOO,20130823,76.3,0.5,152.6,0.0032873109796187627
666,VOO,20130826,76.06,0.5,152.12,-0.0031454783748361415
667,VOO,20130827,74.81,0.5,149.62,-0.016434393899553035
668,VOO,20130828,75.06,0.5,150.12,0.0033417992247026795
669,VOO,20130829,75.18,0.5,150.36,0.001598721023181593
670,VOO,20130830,74.85,0.5,149.7,-0.004389465283320182
671,VOO,20130903,75.29,0.5,150.58,0.005878423513694164
672,VOO,20130904,75.92,0.5,151.84,0.008367645105591626
673,VOO,20130905,75.9,0.5,151.8,-0.00026343519494198553
674,VOO,20130906,76.03,0.5,152.06,0.001712779973649381
675,VOO,20130909,76.78,0.5,153.56,0.009864527160331482
676,VOO,20130910,77.36,0.5,154.72,0.007554050533993273
677,VOO,20130911,77.6,0.5,155.2,0.0031023784901758056
678,VOO,20130912,77.41,0.5,154.82,-0.002448453608247414
679,VOO,20130913,77.57,0.5,155.14,0.0020669164190671996
680,VOO,20130916,78.04,0.5,156.08,0.006059043444630818
681,VOO,20130917,78.36,0.5,156.72,0.004100461301896452
682,VOO,20130918,79.3,0.5,158.6,0.011995916283818353
683,VOO,20130919,79.17,0.5,158.34,-0.0016393442622950616
684,VOO,20130920,78.55,0.5,157.1,-0.007831249210559665
685,VOO,20130923,77.87,0.5,155.74,-0.008656906429026057
686,VOO,20130924,77.7,0.5,155.4,-0.0021831257223577927
687,VOO,20130925,77.45,0.5,154.9,-0.003217503217503248
688,VOO,20130926,77.76,0.5,155.52,0.004002582311168457
689,VOO,20130927,77.43,0.5,154.86,-0.004243827160493763
690,VOO,20130930,77.0,0.5,154.0,-0.005553403073744079
691,VOO,20131001,77.59,0.5,155.18,0.007662337662337704
692,VOO,20131002,77.49,0.5,154.98,-0.0012888258796237562
693,VOO,20131003,76.8,0.5,153.6,-0.008904374758033295
694,VOO,20131004,77.36,0.5,154.72,0.007291666666666696
695,VOO,20131007,76.7,0.5,153.4,-0.008531540847983465
696,VOO,20131008,75.81,0.5,151.62,-0.01160365058670143
697,VOO,20131009,75.81,0.5,151.62,0.0
698,VOO,20131010,77.52,0.5,155.04,0.022556390977443552
699,VOO,20131011,77.98,0.5,155.96,0.0059339525283799155
700,VOO,20131014,78.32,0.5,156.64,0.004360092331366916
701,VOO,20131015,77.74,0.5,155.48,-0.007405515832482057
702,VOO,20131016,78.8,0.5,157.6,0.013635194237201054
703,VOO,20131017,79.34,0.5,158.68,0.0068527918781726704
704,VOO,20131018,79.87,0.5,159.74,0.006680110915049164
705,VOO,20131021,79.91,0.5,159.82,0.0005008138224613656
706,VOO,20131022,80.34,0.5,160.68,0.005381053685396209
707,VOO,20131023,79.97,0.5,159.94,-0.004605426935524126
708,VOO,20131024,160.46001,1.0,160.46001,0.003251281730649147
709,VOO,20131025,161.2,1.0,161.2,0.004611678635692229
710,VOO,20131028,161.39999,1.0,161.39999,0.0012406327543426077
711,VOO,20131029,162.39,1.0,162.39,0.006133891334193953
712,VOO,20131030,161.48,1.0,161.48,-0.005603793337028096
713,VOO,20131031,160.88,1.0,160.88,-0.003715630418627658
714,VOO,20131101,161.34,1.0,161.34,0.0028592739930384248
715,VOO,20131104,162.07001,1.0,162.07001,0.004524668402132059
716,VOO,20131105,161.58,1.0,161.58,-0.0030234464722991294
717,VOO,20131106,162.33,1.0,162.33,0.004641663572224175
718,VOO,20131107,160.25,1.0,160.25,-0.012813404792706318
719,VOO,20131108,162.45,1.0,162.45,0.01372854914196564
720,VOO,20131111,162.42,1.0,162.42,-0.00018467220683282548
721,VOO,20131112,162.13,1.0,162.13,-0.001785494397241627
722,VOO,20131113,163.38,1.0,163.38,0.007709862456053873
723,VOO,20131114,164.28999,1.0,164.28999,0.005569775982372294
724,VOO,20131115,165.0,1.0,165.0,0.004321687523384687
725,VOO,20131118,164.39,1.0,164.39,-0.003696969696969754
726,VOO,20131119,164.07001,1.0,164.07001,-0.0019465295942574512
727,VOO,20131120,163.55,1.0,163.55,-0.00316943968004868
728,VOO,20131121,164.83,1.0,164.83,0.007826352797309699
729,VOO,20131122,165.67,1.0,165.67,0.0050961596796699205
730,VOO,20131125,165.57001,1.0,165.57001,-0.0006035492243616769
731,VOO,20131126,165.49001,1.0,165.49001,-0.00048317929074226385
732,VOO,20131127,165.94,1.0,165.94,0.002719136943674094
733,VOO,20131129,165.7,1.0,165.7,-0.0014463058936965423
734,VOO,20131202,165.44,1.0,165.44,-0.0015691007845503036
735,VOO,20131203,164.8,1.0,164.8,-0.003868471953578201
736,VOO,20131204,164.61,1.0,164.61,-0.0011529126213591923
737,VOO,20131205,163.98,1.0,163.98,-0.003827227993439153
738,VOO,20131206,165.84,1.0,165.84,0.011342846688620734
739,VOO,20131209,166.22,1.0,166.22,0.002291365171249282
740,VOO,20131210,165.64999,1.0,165.64999,-0.003429250391048022
741,VOO,20131211,163.77,1.0,163.77,-0.011349170621742788
742,VOO,20131212,163.23,1.0,163.23,-0.0032973071991208025
743,VOO,20131213,163.17999,1.0,163.17999,-0.00030637750413520237
744,VOO,20131216,164.22,1.0,164.22,0.006373391737553025
745,VOO,20131217,163.64,1.0,163.64,-0.003531847521617393
746,VOO,20131218,166.49001,1.0,166.49001,0.017416340747983483
747,VOO,20131219,166.34,1.0,166.34,-0.0009010150218623503
748,VOO,20131220,167.17999,1.0,167.17999,0.005049837681856406
749,VOO,20131223,168.95,1.0,168.95,0.010587451285288374
750,VOO,20131224,167.64999,1.0,167.64999,-0.007694643385616984
751,VOO,20131226,168.42999,1.0,168.42999,0.004652550232779662
752,VOO,20131227,168.44,1.0,168.44,5.943122124496547e-05
753,VOO,20131230,168.37,1.0,168.37,-0.0004155782474470904
754,VOO,20131231,169.14999,1.0,169.14999,0.004632594880323193
755,VOO,20140102,167.63,1.0,167.63,-0.008986048417738646
756,VOO,20140103,167.48,1.0,167.48,-0.0008948278947682464
757,VOO,20140106,167.06,1.0,167.06,-0.002507762120850132
758,VOO,20140107,168.10001,1.0,168.10001,0.006225368131210329
759,VOO,20140108,168.17,1.0,168.17,0.0004163592851660347
760,VOO,20140109,168.27,1.0,168.27,0.0005946363798539078
761,VOO,20140110,168.66,1.0,168.66,0.0023177036904973303
762,VOO,20140113,166.52,1.0,166.52,-0.012688248547373382
763,VOO,20140114,168.25,1.0,168.25,0.01038914244535194
764,VOO,20140115,169.2,1.0,169.2,0.005646359583952432
765,VOO,20140116,168.94,1.0,168.94,-0.001536643026004647
766,VOO,20140117,168.21001,1.0,168.21001,-0.004321001539007829
767,VOO,20140121,168.74001,1.0,168.74001,0.0031508231882275695
768,VOO,20140122,168.84,1.0,168.84,0.0005925684133833986
769,VOO,20140123,167.48,1.0,167.48,-0.008054963278843918
770,VOO,20140124,163.88,1.0,163.88,-0.021495103893002132
771,VOO,20140127,163.08,1.0,163.08,-0.0048816206980716315
772,VOO,20140128,164.09,1.0,164.09,0.006193279372087357
773,VOO,20140129,162.38,1.0,162.38,-0.010421110366262476
774,VOO,20140130,164.2,1.0,164.2,0.011208276881389256
775,VOO,20140131,163.17999,1.0,163.17999,-0.006211997563946303
776,VOO,20140203,159.61,1.0,159.61,-0.021877621147053605
777,VOO,20140204,160.69,1.0,160.69,0.006766493327485579
778,VOO,20140205,160.42,1.0,160.42,-0.0016802539050345677
779,VOO,20140206,162.57001,1.0,162.57001,0.013402381249220774
780,VOO,20140207,164.67,1.0,164.67,0.012917450149630971
781,VOO,20140210,164.92999,1.0,164.92999,0.0015788546790551639
782,VOO,20140211,166.75,1.0,166.75,0.01103504583975301
783,VOO,20140212,166.89999,1.0,166.89999,0.0008994902548726813
784,VOO,20140213,167.72,1.0,167.72,0.004913181840214609
785,VOO,20140214,168.61,1.0,168.61,0.005306463152873864
786,VOO,20140218,168.86,1.0,168.86,0.001482711582942775
787,VOO,20140219,167.7,1.0,167.7,-0.006869596115125054
788,VOO,20140220,168.64999,1.0,168.64999,0.005664818127608884
789,VOO,20140221,168.57001,1.0,168.57001,-0.0004742366127623576
790,VOO,20140224,169.37,1.0,169.37,0.004745743326467267
791,VOO,20140225,169.31,1.0,169.31,-0.000354254000118126
792,VOO,20140226,169.31,1.0,169.31,0.0
793,VOO,20140227,170.25,1.0,170.25,0.005551946134309871
794,VOO,20140228,170.63,1.0,170.63,0.0022320117474301515
795,VOO,20140303,169.46001,1.0,169.46001,-0.00685688331477452
796,VOO,20140304,171.88,1.0,171.88,0.014280596348365426
797,VOO,20140305,171.91,1.0,171.91,0.00017454037700725955
798,VOO,20140306,172.46001,1.0,172.46001,0.0031994066662790477
799,VOO,20140307,172.42,1.0,172.42,-0.0002319958116668852
800,VOO,20140310,172.45,1.0,172.45,0.0001739937362255084
801,VOO,20140311,171.5,1.0,171.5,-0.005508843142939868
802,VOO,20140312,171.62,1.0,171.62,0.0006997084548105992
803,VOO,20140313,169.72,1.0,169.72,-0.011070970749329945
804,VOO,20140314,169.23,1.0,169.23,-0.0028871081781758345
805,VOO,20140317,170.75,1.0,170.75,0.008981859008450055
806,VOO,20140318,171.96001,1.0,171.96001,0.007086442166910789
807,VOO,20140319,171.02,1.0,171.02,-0.0054664453671525726
808,VOO,20140320,171.99001,1.0,171.99001,0.005671909718161672
809,VOO,20140321,171.42,1.0,171.42,-0.0033142041215069584
810,VOO,20140324,169.92,1.0,169.92,-0.008750437521876098
811,VOO,20140325,170.75,1.0,170.75,0.004884651600753465
812,VOO,20140326,169.49001,1.0,169.49001,-0.00737915080527074
813,VOO,20140327,169.14999,1.0,169.14999,-0.0020061359368614973
814,VOO,20140328,169.89999,1.0,169.89999,0.004433934639901604
815,VOO,20140331,171.35001,1.0,171.35001,0.008534550237466076
816,VOO,20140401,172.5,1.0,172.5,0.006711350644216463
817,VOO,20140402,173.09,1.0,173.09,0.003420289855072589
818,VOO,20140403,172.82001,1.0,172.82001,-0.0015598243688255131
819,VOO,20140404,170.74001,1.0,170.74001,-0.012035643326255951
820,VOO,20140407,168.89999,1.0,168.89999,-0.01077673592733186
821,VOO,20140408,169.60001,1.0,169.60001,0.0041445828386372785
822,VOO,20140409,171.42999,1.0,171.42999,0.010789975778892957
823,VOO,20140410,167.77,1.0,167.77,-0.021349764997361298
824,VOO,20140411,166.25999,1.0,166.25999,-0.009000476843297522
825,VOO,20140414,167.60001,1.0,167.60001,0.008059786362311305
826,VOO,20140415,168.75999,1.0,168.75999,0.006921121305422329
827,VOO,20140416,170.53999,1.0,170.53999,0.010547523734742992
828,VOO,20140417,170.74001,1.0,170.74001,0.0011728627402876057
829,VOO,20140421,171.37,1.0,171.37,0.003689761995445462
830,VOO,20140422,172.12,1.0,172.12,0.004376495302561789
831,VOO,20140423,171.71001,1.0,171.71001,-0.0023820009295839606
832,VOO,20140424,172.09,1.0,172.09,0.002212975236562942
833,VOO,20140425,170.71001,1.0,170.71001,-0.008019001685164673
834,VOO,20140428,171.23,1.0,171.23,0.0030460428184613253
835,VOO,20140429,172.05,1.0,172.05,0.004788880453191702
836,VOO,20140430,172.59,1.0,172.59,0.003138622493461085
837,VOO,20140501,172.60001,1.0,172.60001,5.799872530265482e-05
838,VOO,20140502,172.32001,1.0,172.32001,-0.0016222478782011995
839,VOO,20140505,172.67999,1.0,172.67999,0.0020890203058832046
840,VOO,20140506,171.17999,1.0,171.17999,-0.008686588411315088
841,VOO,20140507,172.19,1.0,172.19,0.005900280751272247
842,VOO,20140508,171.98,1.0,171.98,-0.0012195830187583523
843,VOO,20140509,172.28,1.0,172.28,0.0017443888824282272
844,VOO,20140512,173.91,1.0,173.91,0.009461342001393147
845,VOO,20140513,174.07001,1.0,174.07001,0.0009200736012879851
846,VOO,20140514,173.23,1.0,173.23,-0.004825702026443279
847,VOO,20140515,171.67,1.0,171.67,-0.009005368585118023
848,VOO,20140516,172.34,1.0,172.34,0.003902836838119761
849,VOO,20140519,172.92999,1.0,172.92999,0.003423407218289487
850,VOO,20140520,171.78999,1.0,171.78999,-0.006592263146490751
851,VOO,20140521,173.28,1.0,173.28,0.00867343900538109
852,VOO,20140522,173.75,1.0,173.75,0.0027123730378577626
853,VOO,20140523,174.47,1.0,174.47,0.00414388489208628
854,VOO,20140527,175.5,1.0,175.5,0.005903593741044322
855,VOO,20140528,175.32001,1.0,175.32001,-0.0010255840455840604
856,VOO,20140529,176.32001,1.0,176.32001,0.00570385548118546
857,VOO,20140530,176.55,1.0,176.55,0.0013043896719380221
858,VOO,20140602,176.78999,1.0,176.78999,0.001359331634097849
859,VOO,20140603,176.67999,1.0,176.67999,-0.000622207173607392
860,VOO,20140604,177.0,1.0,177.0,0.0018112407635975103
861,VOO,20140605,178.2,1.0,178.2,0.006779661016949046
862,VOO,20140606,179.05,1.0,179.05,0.004769921436588165
863,VOO,20140609,179.23,1.0,179.23,0.00100530578050817
864,VOO,20140610,179.27,1.0,179.27,0.00022317692350615204
865,VOO,20140611,178.69,1.0,178.69,-0.0032353433368662587
866,VOO,20140612,177.36,1.0,177.36,-0.007443057809614295
867,VOO,20140613,177.92,1.0,177.92,0.003157419936851369
868,VOO,20140616,178.07001,1.0,178.07001,0.0008431317446042641
869,VOO,20140617,178.53999,1.0,178.53999,0.002639299003801998
870,VOO,20140618,179.87,1.0,179.87,0.007449367505845794
871,VOO,20140619,180.09,1.0,180.09,0.0012231055762494947
872,VOO,20140620,180.45,1.0,180.45,0.001999000499750103
873,VOO,20140623,179.56,1.0,179.56,-0.004932114159046708
874,VOO,20140624,178.5,1.0,178.5,-0.005903319224771719
